id,rank,country,vehicle_type,type,status,column_index,row_index,predecessor,order_in_folder,have_prem_flag
jp_tkx_prot,8,japan,Наземная техника,vehicle,standard,1,0,jp_type_10,1,False
jp_type_4_ho_ro,1,japan,Наземная техника,vehicle,standard,2,0,,,False
jp_hiro_sha,1,japan,Наземная техника,vehicle,standard,2,1,jp_type_4_ho_ro,,False
jp_ho_ni_group,2,japan,Наземная техника,folder,standard,2,0,,,False
jp_type_3_ho_ni_i,2,japan,Наземная техника,vehicle,standard,2,0,jp_ho_ni_group,0,False
jp_type_3_ho_ni_iii,2,japan,Наземная техника,vehicle,standard,2,0,jp_type_3_ho_ni_i,1,False
jp_navy_120mm_spg,2,japan,Наземная техника,vehicle,standard,2,1,jp_ho_ni_group,,False
jp_type_5_na_to,3,japan,Наземная техника,vehicle,standard,2,0,jp_navy_120mm_spg,,False
jp_m44,3,japan,Наземная техника,vehicle,standard,2,1,jp_type_5_na_to,,False
jp_m36b2_jgsdf,4,japan,Наземная техника,vehicle,standard,2,0,jp_m44,,False
jp_type_75,4,japan,Наземная техника,vehicle,standard,2,1,jp_m36b2_jgsdf,,False
jp_type_99,5,japan,Наземная техника,vehicle,standard,2,0,jp_type_75,,False
jp_type_5_ho_ri_production,5,japan,Наземная техника,vehicle,standard,2,1,jp_type_99,,False
jp_type_16_mcv_prot,6,japan,Наземная техника,vehicle,standard,2,0,jp_type_5_ho_ri_production,,False
jp_type_16,7,japan,Наземная техника,vehicle,standard,2,0,jp_type_16_mcv_prot,,False
jp_type_94,1,japan,Наземная техника,vehicle,standard,3,0,,,False
jp_type_98_ta_se,1,japan,Наземная техника,vehicle,standard,3,1,jp_type_94,,False
jp_halftrack_m16,2,japan,Наземная техника,vehicle,standard,3,0,,,False
jp_type_95_so_ki,2,japan,Наземная техника,vehicle,standard,3,1,jp_halftrack_m16,,False
jp_m19,3,japan,Наземная техника,vehicle,standard,3,0,jp_type_95_so_ki,,False
jp_m42_duster,3,japan,Наземная техника,vehicle,standard,3,1,jp_m19,,False
jp_sub_i_ii_20mm,4,japan,Наземная техника,vehicle,standard,3,0,jp_m42_duster,,False
jp_m163_vulcan,5,japan,Наземная техника,vehicle,standard,3,0,jp_sub_i_ii_20mm,,False
jp_type_87,6,japan,Наземная техника,vehicle,standard,3,0,jp_m163_vulcan,,False
jp_type_93,7,japan,Наземная техника,vehicle,standard,3,0,jp_type_87,,False
jp_type_81_tansam,7,japan,Наземная техника,vehicle,standard,3,1,jp_type_93,,False
jp_type_81_tansam_fcs,8,japan,Наземная техника,vehicle,standard,3,0,jp_type_81_tansam,,False
jp_m60a3_tts,6,japan,Наземная техника,vehicle,standard,4,0,,,False
jp_stingray,6,japan,Наземная техника,vehicle,standard,4,1,jp_m60a3_tts,,False
jp_oplot_t,8,japan,Наземная техника,vehicle,standard,4,0,jp_stingray,,False
jp_type_95_ha_go_commander,1,japan,Наземная техника,vehicle,premium,0,0,,,False
jp_type_95_heavy,1,japan,Наземная техника,vehicle,premium,0,1,,,False
jp_type_97_chi_ha_12cm,2,japan,Наземная техника,vehicle,premium,0,0,,,False
jp_type_1_chi_he_5th_regiment,2,japan,Наземная техника,vehicle,premium,0,1,,,False
jp_type_3_chi_nu_75cm_type_5,3,japan,Наземная техника,vehicle,premium,0,0,,,False
jp_pzkpfw_vi_ausf_e_tiger,4,japan,Наземная техника,vehicle,premium,0,0,,,True
jp_type_5_ho_ri_prototype,4,japan,Наземная техника,vehicle,premium,0,1,,,False
jp_type_75_mlrs,5,japan,Наземная техника,vehicle,premium,0,0,,,False
jp_type_74_red_star,5,japan,Наземная техника,vehicle,premium,0,1,,,True
jp_type_16_mod,6,japan,Наземная техника,vehicle,premium,0,0,,,True
jp_icv_prototype,7,japan,Наземная техника,vehicle,premium,0,0,,,True
jp_type_90b_camo,7,japan,Наземная техника,vehicle,premium,0,1,,,True
jp_type_3_ka_chi,1,japan,Наземная техника,vehicle,premium,1,0,,,True
jp_type_97_kai_td,2,japan,Наземная техника,vehicle,premium,1,0,,,True
jp_type_74_mod_g_kai,6,japan,Наземная техника,vehicle,premium,1,0,,,False
uh_1b_japan,5,japan,Вертолёты,vehicle,standard,0,0,,,False
ah_1s_early,6,japan,Вертолёты,vehicle,standard,0,0,uh_1b_japan,,False
ah_1s_late,6,japan,Вертолёты,vehicle,standard,0,1,ah_1s_early,,False
ah_64d_japan,7,japan,Вертолёты,vehicle,standard,0,0,ah_1s_late,,False
mi_35p_indonesia,6,japan,Вертолёты,vehicle,standard,1,0,,,False
ah_1s,6,japan,Вертолёты,vehicle,standard,2,0,,,False
f1m2,1,japan,Авиация,vehicle,standard,0,0,,,False
a5m4,1,japan,Авиация,vehicle,standard,0,1,f1m2,,False
a6m2_n1k1_group,2,japan,Авиация,folder,standard,0,0,,,False
a6m2_n_zero,2,japan,Авиация,vehicle,standard,0,0,a6m2_n1k1_group,0,False
n1k1_kyuofu,2,japan,Авиация,vehicle,standard,0,0,a6m2_n_zero,1,False
a6m2_group,2,japan,Авиация,folder,standard,0,1,a6m2_n1k1_group,,False
a6m2_mod11,2,japan,Авиация,vehicle,standard,0,1,a6m2_group,0,False
a6m2_zero,2,japan,Авиация,vehicle,standard,0,1,a6m2_mod11,1,False
a6m3_mod22_group,3,japan,Авиация,folder,standard,0,0,a6m2_group,,False
a6m3_zero,3,japan,Авиация,vehicle,standard,0,0,a6m3_mod22_group,0,False
a6m3_mod22_zero,3,japan,Авиация,vehicle,standard,0,0,a6m3_zero,1,False
a6m3_mod22ko_zero,3,japan,Авиация,vehicle,standard,0,0,a6m3_mod22_zero,2,False
a6m5_zero,3,japan,Авиация,vehicle,standard,0,1,a6m3_mod22_group,,False
a6m5_group,4,japan,Авиация,folder,standard,0,0,a6m5_zero,,False
a6m5otsu,4,japan,Авиация,vehicle,standard,0,0,a6m5_group,0,False
a6m5hei,4,japan,Авиация,vehicle,standard,0,0,a6m5otsu,1,False
a7m2,4,japan,Авиация,vehicle,standard,0,1,a6m5_group,,False
n1k2_group,4,japan,Авиация,folder,standard,0,2,a7m2,,False
n1k1_ja,4,japan,Авиация,vehicle,standard,0,2,n1k2_group,0,False
n1k2_j,4,japan,Авиация,vehicle,standard,0,2,n1k1_ja,1,False
n1k2_jko,4,japan,Авиация,vehicle,standard,0,2,n1k2_j,2,False
kitsuka,5,japan,Авиация,vehicle,standard,0,0,n1k2_group,,False
f-86_japan_group,5,japan,Авиация,folder,standard,0,1,kitsuka,,False
f-86f-30_japan,5,japan,Авиация,vehicle,standard,0,1,f-86_japan_group,0,False
f-86f-40_japan,5,japan,Авиация,vehicle,standard,0,1,f-86f-30_japan,1,False
f-104j,6,japan,Авиация,vehicle,standard,0,0,f-86_japan_group,,False
f-4ej,7,japan,Авиация,vehicle,standard,0,0,f-104j,,False
f-4ej_kai,8,japan,Авиация,vehicle,standard,0,0,f-4ej,,False
f_15j,8,japan,Авиация,vehicle,standard,0,1,f-4ej_kai,,False
f_15j_kai,8,japan,Авиация,vehicle,standard,0,2,f_15j,,False
ki-10_group,1,japan,Авиация,folder,standard,1,0,,,False
ki_10_1,1,japan,Авиация,vehicle,standard,1,0,ki-10_group,0,False
ki_10_2,1,japan,Авиация,vehicle,standard,1,0,ki_10_1,1,False
ki_10_1_commander,1,japan,Авиация,vehicle,standard,1,0,ki_10_2,2,False
ki_10_2_commander,1,japan,Авиация,vehicle,standard,1,0,,3,True
ki-27_otsu,1,japan,Авиация,vehicle,standard,1,1,ki-10_group,,False
ki-43_group,1,japan,Авиация,folder,standard,1,2,ki-27_otsu,,False
ki_43_1,1,japan,Авиация,vehicle,standard,1,2,ki-43_group,0,False
ki_43_2,1,japan,Авиация,vehicle,standard,1,2,ki_43_1,1,False
ki_44_group,2,japan,Авиация,folder,standard,1,0,,,False
ki_44_1,2,japan,Авиация,vehicle,standard,1,0,ki_44_group,0,False
ki_61_1a_ko,2,japan,Авиация,vehicle,standard,1,0,ki_44_1,1,False
ki_61_group,2,japan,Авиация,folder,standard,1,1,ki_44_group,,False
ki_44_2_hei,2,japan,Авиация,vehicle,standard,1,1,ki_61_group,0,False
ki_61_1a_otsu,2,japan,Авиация,vehicle,standard,1,1,ki_44_2_hei,1,False
ki_43_3_otsu,3,japan,Авиация,vehicle,standard,1,0,ki_61_group,,False
ki_61_late_group,3,japan,Авиация,folder,standard,1,1,ki_43_3_otsu,,False
ki_61_1a_tei,3,japan,Авиация,vehicle,standard,1,1,ki_61_late_group,0,False
ki_61_2_early,3,japan,Авиация,vehicle,standard,1,1,ki_61_1a_tei,1,False
ki_100_early,3,japan,Авиация,vehicle,standard,1,2,ki_61_late_group,,False
ki_61_1a_hei,4,japan,Авиация,vehicle,standard,1,0,ki_100_early,,False
ki_84_group,4,japan,Авиация,folder,standard,1,1,ki_61_1a_hei,,False
ki_84_ko,4,japan,Авиация,vehicle,standard,1,1,ki_84_group,0,False
ki_84_otsu,4,japan,Авиация,vehicle,standard,1,1,ki_84_ko,1,False
ki_84_hei,4,japan,Авиация,vehicle,standard,1,2,ki_84_group,,False
j8m1,5,japan,Авиация,vehicle,standard,1,0,ki_84_hei,,False
t2,6,japan,Авиация,vehicle,standard,1,0,j8m1,,False
f1,6,japan,Авиация,vehicle,standard,1,1,t2,,False
a_7e_thailand,7,japan,Авиация,vehicle,standard,1,0,f1,,False
av_8s_late_thailand,7,japan,Авиация,vehicle,standard,1,1,a_7e_thailand,,False
f_16aj,8,japan,Авиация,vehicle,standard,1,0,av_8s_late_thailand,,False
f_2a,8,japan,Авиация,vehicle,standard,1,1,f_16aj,,False
ki-45_eraly_group,1,japan,Авиация,folder,standard,2,0,,,False
ki-45_tei,1,japan,Авиация,vehicle,standard,2,0,ki-45_eraly_group,0,False
ki-45_otsu,1,japan,Авиация,vehicle,standard,2,0,ki-45_tei,1,False
ki-45_group,1,japan,Авиация,folder,standard,2,1,ki-45_eraly_group,,False
ki-45_ko,1,japan,Авиация,vehicle,standard,2,1,ki-45_group,0,False
ki-45_hei,1,japan,Авиация,vehicle,standard,2,1,ki-45_ko,1,False
ki_109,1,japan,Авиация,vehicle,standard,2,2,ki-45_group,,False
j1n1_mod11_early,2,japan,Авиация,vehicle,standard,2,0,,,False
ki_102_otsu,2,japan,Авиация,vehicle,standard,2,1,j1n1_mod11_early,,False
ki_108,3,japan,Авиация,vehicle,standard,2,0,ki_102_otsu,,False
j2m2,3,japan,Авиация,vehicle,standard,2,1,ki_108,,False
j5n1,3,japan,Авиация,vehicle,standard,2,2,j2m2,,False
j7w1,4,japan,Авиация,vehicle,standard,2,0,j5n1,,False
j2m_group,4,japan,Авиация,folder,standard,2,1,j7w1,,False
j2m3,4,japan,Авиация,vehicle,standard,2,1,j2m_group,0,False
j2m5,4,japan,Авиация,vehicle,standard,2,1,j2m3,1,False
ki-83,4,japan,Авиация,vehicle,standard,2,2,j2m_group,,False
f-84g_thailand,5,japan,Авиация,vehicle,standard,2,0,ki-83,,False
alpha_jet_a_thailand,6,japan,Авиация,vehicle,standard,2,0,f-84g_thailand,,False
alpha_jet_th_phase_1,6,japan,Авиация,vehicle,standard,2,1,alpha_jet_a_thailand,,False
f-5a_thailand,7,japan,Авиация,vehicle,standard,2,0,alpha_jet_th_phase_1,,False
f-5t_thailand,7,japan,Авиация,vehicle,standard,2,1,f-5a_thailand,,False
f-5th_thailand,8,japan,Авиация,vehicle,standard,2,0,f-5t_thailand,,False
f_16a_block_15_ocu_thailand,8,japan,Авиация,vehicle,standard,2,1,f-5th_thailand,,False
saab_jas39c_thailand,8,japan,Авиация,vehicle,standard,2,2,f_16a_block_15_ocu_thailand,,False
b5n2,1,japan,Авиация,vehicle,standard,3,0,,,False
d3a1,1,japan,Авиация,vehicle,standard,3,1,b5n2,,False
b6n1,1,japan,Авиация,vehicle,standard,3,2,d3a1,,False
b6n_group,2,japan,Авиация,folder,standard,3,0,,,False
b6n2,2,japan,Авиация,vehicle,standard,3,0,b6n_group,0,False
b6n2a,2,japan,Авиация,vehicle,standard,3,0,b6n2,1,False
d4y_group,2,japan,Авиация,folder,standard,3,1,b6n_group,,False
d4y1,2,japan,Авиация,vehicle,standard,3,1,d4y_group,0,False
d4y2,2,japan,Авиация,vehicle,standard,3,1,d4y1,1,False
d4y3,2,japan,Авиация,vehicle,standard,3,2,d4y_group,,False
p1y1_mod11,3,japan,Авиация,vehicle,standard,3,0,d4y3,,False
b7a2,3,japan,Авиация,vehicle,standard,3,1,p1y1_mod11,,False
r2y2_group,5,japan,Авиация,folder,standard,3,0,b7a2,,False
r2y2_v1,5,japan,Авиация,vehicle,standard,3,0,r2y2_group,0,True
r2y2_v2,5,japan,Авиация,vehicle,standard,3,0,r2y2_v1,1,True
r2y2_kai,5,japan,Авиация,vehicle,standard,3,0,r2y2_v2,2,True
ki_32,1,japan,Авиация,vehicle,standard,4,0,,,False
ki_21_1ko,1,japan,Авиация,vehicle,standard,4,1,ki_32,,False
h6k4,1,japan,Авиация,vehicle,standard,4,2,ki_21_1ko,,False
g4m1,2,japan,Авиация,vehicle,standard,4,0,,,False
h8k2,2,japan,Авиация,vehicle,standard,4,1,g4m1,,False
ki_49_1_group,2,japan,Авиация,folder,standard,4,2,h8k2,,False
ki-49_1,2,japan,Авиация,vehicle,standard,4,2,ki_49_1_group,0,False
ki-49_2a,2,japan,Авиация,vehicle,standard,4,2,ki-49_1,1,False
ki_49_2_group,3,japan,Авиация,folder,standard,4,0,ki_49_1_group,,False
ki-49_2b,3,japan,Авиация,vehicle,standard,4,0,ki_49_2_group,0,False
ki-49_2b_late,3,japan,Авиация,vehicle,standard,4,0,ki-49_2b,1,False
g5n1,3,japan,Авиация,vehicle,standard,4,1,ki_49_2_group,,False
ki_67_group,3,japan,Авиация,folder,standard,4,2,g5n1,,False
ki_67_1_ko,3,japan,Авиация,vehicle,standard,4,2,ki_67_group,0,False
ki_67_1_otsu,3,japan,Авиация,vehicle,standard,4,2,ki_67_1_ko,1,False
g8n1,4,japan,Авиация,vehicle,standard,4,0,ki_67_group,,False
a5m4_hagiri,1,japan,Авиация,vehicle,premium,0,0,,,False
ki-27_otsu_ep,1,japan,Авиация,vehicle,premium,0,1,,,False
a7he1,2,japan,Авиация,vehicle,premium,0,0,,,False
ki_44_1_ep,2,japan,Авиация,vehicle,premium,0,1,,,False
ki_44_2_otsu,2,japan,Авиация,vehicle,premium,0,2,,,False
h8k3,2,japan,Авиация,vehicle,premium,0,3,,,False
ki-96,3,japan,Авиация,vehicle,premium,0,0,,,True
ki_100_2,3,japan,Авиация,vehicle,premium,0,1,,,False
sb2c_5_thailand,3,japan,Авиация,vehicle,premium,0,2,,,True
b-17e_japan,4,japan,Авиация,vehicle,premium,0,0,,,False
a7m1,4,japan,Авиация,vehicle,premium,0,1,,,False
ki_61_1a_hei_ep,4,japan,Авиация,vehicle,premium,0,2,,,False
j2m4_kai,4,japan,Авиация,vehicle,premium,0,3,,,True
j2m5_30mm,4,japan,Авиация,vehicle,premium,0,4,,,False
ki_87,4,japan,Авиация,vehicle,premium,0,5,,,False
f-86f-40_japan_blue_impulse,5,japan,Авиация,vehicle,premium,0,0,,,False
t2_early,6,japan,Авиация,vehicle,premium,0,0,,,True
av_8s_thailand,6,japan,Авиация,vehicle,premium,0,1,,,True
f-5e_fcu_thailand,7,japan,Авиация,vehicle,premium,0,0,,,True
f_2a_adtw,8,japan,Авиация,vehicle,premium,0,0,,,True
e7k2,1,japan,Авиация,vehicle,premium,1,0,,,True
e8n2,1,japan,Авиация,vehicle,premium,1,1,,,True
aichi_e13a,1,japan,Авиация,vehicle,premium,1,2,,,True
ki_48_2_otsu,2,japan,Авиация,vehicle,premium,1,0,,,True
ki_21_1hei,2,japan,Авиация,vehicle,premium,1,1,,,True
bf-109e-3_japan,2,japan,Авиация,vehicle,premium,1,2,,,False
f4u-1a_japan,2,japan,Авиация,vehicle,premium,1,3,,,False
p-51c-11-nt_japan,3,japan,Авиация,vehicle,premium,1,0,,,False
b7a2_homare_23,3,japan,Авиация,vehicle,premium,1,1,,,True
a6m6c,4,japan,Авиация,vehicle,premium,1,0,,,True
a6m5ko,4,japan,Авиация,vehicle,premium,1,1,,,True
fw-190a-5_japan,4,japan,Авиация,vehicle,premium,1,2,,,True
ki_94_2,4,japan,Авиация,vehicle,premium,1,3,,,True
j6k1,4,japan,Авиация,vehicle,premium,1,4,,,True
f-4ej_adtw,7,japan,Авиация,vehicle,premium,1,0,,,True
jp_destroyer_momi,1,japan,Большой флот,vehicle,standard,0,0,,,False
jp_destroyer_matsu,1,japan,Большой флот,vehicle,standard,0,1,jp_destroyer_momi,,False
jp_minelayer_tsugaru,2,japan,Большой флот,vehicle,standard,0,0,jp_destroyer_matsu,,False
jp_destroyer_harukaze,2,japan,Большой флот,vehicle,standard,0,1,jp_minelayer_tsugaru,,False
jp_destroyer_murasame,2,japan,Большой флот,vehicle,standard,0,2,jp_destroyer_harukaze,,False
jp_destroyer_akizuki,3,japan,Большой флот,vehicle,standard,0,0,jp_destroyer_murasame,,False
jp_cruiser_kako,3,japan,Большой флот,vehicle,standard,0,1,jp_destroyer_akizuki,,False
jp_cruiser_furutaka_aoba_group,4,japan,Большой флот,folder,standard,0,0,jp_cruiser_kako,,False
jp_cruiser_furutaka,4,japan,Большой флот,vehicle,standard,0,0,jp_cruiser_furutaka_aoba_group,0,False
jp_cruiser_aoba,4,japan,Большой флот,vehicle,standard,0,0,jp_cruiser_furutaka,1,False
jp_cruiser_haguro,4,japan,Большой флот,vehicle,standard,0,1,jp_cruiser_furutaka_aoba_group,,False
jp_cruiser_tone,5,japan,Большой флот,vehicle,standard,0,0,jp_cruiser_haguro,,False
jp_battleship_fuso,6,japan,Большой флот,vehicle,standard,0,0,jp_cruiser_tone,,False
jp_battleship_yamato,7,japan,Большой флот,vehicle,standard,0,0,jp_battleship_fuso,,False
jp_destroyer_mutsuki,1,japan,Большой флот,vehicle,standard,1,0,,,False
jp_destroyer_hatsuharu,2,japan,Большой флот,vehicle,standard,1,0,jp_destroyer_mutsuki,,False
jp_destroyer_fubuki,2,japan,Большой флот,vehicle,standard,1,1,jp_destroyer_hatsuharu,,False
jp_destroyer_yugumo,2,japan,Большой флот,vehicle,standard,1,2,jp_destroyer_fubuki,,False
jp_cruiser_isuzu,3,japan,Большой флот,vehicle,standard,1,0,jp_destroyer_yugumo,,False
jp_cruiser_kuma,3,japan,Большой флот,vehicle,standard,1,1,jp_cruiser_isuzu,,False
jp_cruiser_sendai,3,japan,Большой флот,vehicle,standard,1,2,jp_cruiser_kuma,,False
jp_cruiser_agano,4,japan,Большой флот,vehicle,standard,1,0,jp_cruiser_sendai,,False
jp_cruiser_mogami_suzuya,5,japan,Большой флот,vehicle,standard,1,0,jp_cruiser_agano,,False
