Запуск парсера shop.blkx...
Порог для определения премиумных колонок: 50.0%
      ОТЛАДКА: Техника uk_fv102_striker зависит от группы uk_fv510_zt3_group
      ОТЛАДКА: Добавлена техника uk_fv102_striker с предшественником 'uk_fv510_zt3_group', статус: standard
      ОТЛАДКА: Техника uk_desert_warrior, reqAir в JSON: нет, значение: 'отсутствует', next_should_depend_on_group=None, has_dependency: True
      ОТЛАДКА: Техника uk_desert_warrior зависит от uk_fv102_striker
      ОТЛАДКА: Добавлена техника uk_desert_warrior с предшественником 'uk_fv102_striker', статус: standard
    Столбец 2: обработано 18 элементов
        ОТЛАДКА: get_group_items добавлен uk_ystervark_spaa с order=0
        ОТЛАДКА: get_group_items добавлен uk_crusader_aa_mk_2 с order=1
        ОТЛАДКА: get_group_items добавлен uk_chieftain_marksman с order=0
        ОТЛАДКА: get_group_items добавлен uk_rooikat_za_35 с order=1
        ОТЛАДКА: get_group_items добавлен uk_stormer_air_defence с order=0
        ОТЛАДКА: get_group_items добавлен uk_stormer_hvm с order=1
        ОТЛАДКА: get_group_items добавлен uk_9a33bm2 с order=0
        ОТЛАДКА: get_group_items добавлен uk_9a35_m с order=1
      ОТЛАДКА: Премиум техники в колонке: 0/21 = 0.00, порог: 0.5
      ОТЛАДКА: Техника uk_vickers_mk_6_aa_mk_1, reqAir в JSON: есть, значение: '', next_should_depend_on_group=None, has_dependency: False
      ОТЛАДКА: Техника uk_vickers_mk_6_aa_mk_1 имеет reqAir='', предшественника нет
      ОТЛАДКА: Добавлена техника uk_vickers_mk_6_aa_mk_1 с предшественником '', статус: standard
      ОТЛАДКА: Техника uk_t17e2, reqAir в JSON: нет, значение: 'отсутствует', next_should_depend_on_group=None, has_dependency: True
      ОТЛАДКА: Техника uk_t17e2 зависит от uk_vickers_mk_6_aa_mk_1
      ОТЛАДКА: Добавлена техника uk_t17e2 с предшественником 'uk_vickers_mk_6_aa_mk_1', статус: standard
      ОТЛАДКА: Техника uk_crusader_aa_mk_1, reqAir в JSON: есть, значение: '', next_should_depend_on_group=None, has_dependency: False
      ОТЛАДКА: Техника uk_crusader_aa_mk_1 имеет reqAir='', предшественника нет
      ОТЛАДКА: Добавлена техника uk_crusader_aa_mk_1 с предшественником '', статус: standard
      ОТЛАДКА: Техника uk_armored_car_mk_2_aa, reqAir в JSON: нет, значение: 'отсутствует', next_should_depend_on_group=None, has_dependency: True
      ОТЛАДКА: Техника uk_armored_car_mk_2_aa зависит от uk_crusader_aa_mk_1
      ОТЛАДКА: Добавлена техника uk_armored_car_mk_2_aa с предшественником 'uk_crusader_aa_mk_1', статус: standard
        ОТЛАДКА: get_group_items добавлен uk_ystervark_spaa с order=0
        ОТЛАДКА: get_group_items добавлен uk_crusader_aa_mk_2 с order=1
        ОТЛАДКА: Группа uk_ystervark_crusader_group, reqAir в JSON: нет, значение: 'отсутствует', has_dependency: True
        ОТЛАДКА: Группа uk_ystervark_crusader_group зависит от uk_armored_car_mk_2_aa
        ОТЛАДКА: Добавлена группа uk_ystervark_crusader_group с предшественником 'uk_armored_car_mk_2_aa', статус: standard
          ОТЛАДКА: Элемент uk_ystervark_spaa, reqAir в JSON: нет, значение: 'отсутствует', order=0, parent_id=uk_ystervark_crusader_group, has_dependency: True
          ОТЛАДКА: Первый элемент группы uk_ystervark_spaa (order=0) зависит от группы uk_ystervark_crusader_group
          ОТЛАДКА: Финальный predecessor для uk_ystervark_spaa: 'uk_ystervark_crusader_group'
          ОТЛАДКА: Добавлен элемент группы uk_ystervark_spaa с предшественником 'uk_ystervark_crusader_group', статус: standard
          ОТЛАДКА: Элемент uk_crusader_aa_mk_2, reqAir в JSON: нет, значение: 'отсутствует', order=1, parent_id=uk_ystervark_crusader_group, has_dependency: True
          ОТЛАДКА: Ищем предшественника для uk_crusader_aa_mk_2 с prev_order=0
          ОТЛАДКА: Проверяем элемент uk_ystervark_spaa с order=0
          ОТЛАДКА: Элемент группы uk_crusader_aa_mk_2 зависит от uk_ystervark_spaa
          ОТЛАДКА: Финальный predecessor для uk_crusader_aa_mk_2: 'uk_ystervark_spaa'
          ОТЛАДКА: Добавлен элемент группы uk_crusader_aa_mk_2 с предшественником 'uk_ystervark_spaa', статус: standard
        ОТЛАДКА: Установлен флаг next_should_depend_on_group=uk_ystervark_crusader_group
      ОТЛАДКА: Техника uk_bosvark, reqAir в JSON: нет, значение: 'отсутствует', next_should_depend_on_group=uk_ystervark_crusader_group, has_dependency: True
      ОТЛАДКА: Техника uk_bosvark зависит от группы uk_ystervark_crusader_group
      ОТЛАДКА: Добавлена техника uk_bosvark с предшественником 'uk_ystervark_crusader_group', статус: standard
      ОТЛАДКА: Техника uk_skink_aa, reqAir в JSON: нет, значение: 'отсутствует', next_should_depend_on_group=None, has_dependency: True
      ОТЛАДКА: Техника uk_skink_aa зависит от uk_bosvark
      ОТЛАДКА: Добавлена техника uk_skink_aa с предшественником 'uk_bosvark', статус: standard
      ОТЛАДКА: Техника uk_falcon, reqAir в JSON: нет, значение: 'отсутствует', next_should_depend_on_group=None, has_dependency: True
      ОТЛАДКА: Техника uk_falcon зависит от uk_skink_aa
      ОТЛАДКА: Добавлена техника uk_falcon с предшественником 'uk_skink_aa', статус: standard
        ОТЛАДКА: get_group_items добавлен uk_chieftain_marksman с order=0
        ОТЛАДКА: get_group_items добавлен uk_rooikat_za_35 с order=1
        ОТЛАДКА: Группа uk_marksman_za_group, reqAir в JSON: нет, значение: 'отсутствует', has_dependency: True
        ОТЛАДКА: Группа uk_marksman_za_group зависит от uk_falcon
        ОТЛАДКА: Добавлена группа uk_marksman_za_group с предшественником 'uk_falcon', статус: standard
          ОТЛАДКА: Элемент uk_chieftain_marksman, reqAir в JSON: нет, значение: 'отсутствует', order=0, parent_id=uk_marksman_za_group, has_dependency: True
          ОТЛАДКА: Первый элемент группы uk_chieftain_marksman (order=0) зависит от группы uk_marksman_za_group
          ОТЛАДКА: Финальный predecessor для uk_chieftain_marksman: 'uk_marksman_za_group'
          ОТЛАДКА: Добавлен элемент группы uk_chieftain_marksman с предшественником 'uk_marksman_za_group', статус: standard
          ОТЛАДКА: Элемент uk_rooikat_za_35, reqAir в JSON: нет, значение: 'отсутствует', order=1, parent_id=uk_marksman_za_group, has_dependency: True
          ОТЛАДКА: Ищем предшественника для uk_rooikat_za_35 с prev_order=0
          ОТЛАДКА: Проверяем элемент uk_chieftain_marksman с order=0
          ОТЛАДКА: Элемент группы uk_rooikat_za_35 зависит от uk_chieftain_marksman
          ОТЛАДКА: Финальный predecessor для uk_rooikat_za_35: 'uk_chieftain_marksman'
          ОТЛАДКА: Добавлен элемент группы uk_rooikat_za_35 с предшественником 'uk_chieftain_marksman', статус: standard
        ОТЛАДКА: Установлен флаг next_should_depend_on_group=uk_marksman_za_group
      ОТЛАДКА: Техника uk_tracked_rapier, reqAir в JSON: нет, значение: 'отсутствует', next_should_depend_on_group=uk_marksman_za_group, has_dependency: True
      ОТЛАДКА: Техника uk_tracked_rapier зависит от группы uk_marksman_za_group
      ОТЛАДКА: Добавлена техника uk_tracked_rapier с предшественником 'uk_marksman_za_group', статус: standard
        ОТЛАДКА: get_group_items добавлен uk_stormer_air_defence с order=0
